"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"203256_at"	4.39151963611930e-09	1.41365044203131e-11	-26.1344963445236	17.1880905983357	-3.31989891833333	"CDH3"	"cadherin 3"
"1559006_at"	4.39151963611930e-09	1.42790308764592e-11	26.1112801199685	17.1782297793771	2.67026039466667	""	""
"211003_x_at"	4.39151963611930e-09	1.42970369497802e-11	-26.1083650142497	17.1769909079262	-2.866506582	"TGM2"	"transglutaminase 2"
"202800_at"	4.58092653211621e-09	1.49974549473946e-11	-25.9979630795082	17.1299542078973	-3.030128161	"SLC1A3"	"solute carrier family 1 member 3"
"227235_at"	4.59156386617652e-09	1.51162596417334e-11	-25.9797930854176	17.1221908409393	-2.63796602216667	"GUCY1A3"	"guanylate cyclase 1 soluble subunit alpha"
"200704_at"	4.72868698489956e-09	1.56541809650996e-11	-25.8994194549444	17.0877750463747	-2.84708780616667	"LITAF"	"lipopolysaccharide induced TNF factor"
"206043_s_at"	4.78803263152135e-09	1.59382156184158e-11	-25.8581814731473	17.0700693276102	-3.27824765366667	"ATP2C2"	"ATPase secretory pathway Ca2+ transporting 2"
"220334_at"	4.9901651845381e-09	1.67740548918606e-11	25.7413080621934	17.0197123944861	2.70892697816667	"RGS17"	"regulator of G-protein signaling 17"
"226625_at"	4.9901651845381e-09	1.67936057422041e-11	25.7386505283627	17.0185642995365	2.87571128466666	"TGFBR3"	"transforming growth factor beta receptor 3"
"220030_at"	5.07983541148025e-09	1.73141933245957e-11	-25.6690972889	16.9884678001922	-2.92942920983334	"STYK1"	"serine/threonine/tyrosine kinase 1"
"227230_s_at"	5.07983541148025e-09	1.73234463688309e-11	25.6678816607276	16.987940952469	2.48153258133333	"KIAA1211"	"KIAA1211"
"213167_s_at"	5.07983541148025e-09	1.74641907468793e-11	25.6494776651196	16.9799612484099	3.12645181583333	"SLC5A3"	"solute carrier family 5 member 3"
"204341_at"	5.07983541148025e-09	1.75413801968391e-11	-25.6394524872989	16.975611716124	-2.9001049775	"TRIM16"	"tripartite motif containing 16"
"222486_s_at"	5.07983541148025e-09	1.7559924879191e-11	25.6370510852359	16.9745695524191	3.5052865945	"ADAMTS1"	"ADAM metallopeptidase with thrombospondin type 1 motif 1"
"219850_s_at"	5.10328173039024e-09	1.77929245091373e-11	-25.6071118676092	16.9615670929969	-2.50939776133333	"EHF"	"ETS homologous factor"
"221371_at"	5.10328173039024e-09	1.7860633969834e-11	-25.5984913398422	16.9578200096401	-2.674532827	"TNFSF18"	"tumor necrosis factor superfamily member 18"
"37117_at"	5.10328173039024e-09	1.79209893412881e-11	-25.5908369690716	16.9544916740545	-3.00740585233333	"PRR5-ARHGAP8///ARHGAP8"	"PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8"
"206710_s_at"	5.32794686855676e-09	1.88073844651386e-11	25.4815418144425	16.9068423915118	2.8072797285	"EPB41L3"	"erythrocyte membrane protein band 4.1 like 3"
"222746_s_at"	5.69306837881026e-09	2.0200370653666e-11	-25.3206104182572	16.8362543457868	-3.06010960283333	"BSPRY"	"B-box and SPRY domain containing"
"205487_s_at"	5.71077131891728e-09	2.0367634333587e-11	-25.3021009019275	16.8281028328963	-2.89957063833333	"VGLL1"	"vestigial like family member 1"
"241780_at"	5.74594919908085e-09	2.059819008724e-11	25.2768562064223	16.816974203716	2.938269461	""	""
"206683_at"	5.91878776453225e-09	2.13260391332941e-11	-25.1991287087713	16.7826298276106	-2.71510798383333	"ZNF165"	"zinc finger protein 165"
"221957_at"	5.92335560282969e-09	2.14508351048976e-11	25.1860912833708	16.7768573396898	2.61029725116667	"PDK3"	"pyruvate dehydrogenase kinase 3"
"209604_s_at"	5.9665866150304e-09	2.17165200986017e-11	-25.1586073945006	16.7646773378359	-3.1908646735	"GATA3"	"GATA binding protein 3"
"215646_s_at"	6.22924658777755e-09	2.27864529959856e-11	-25.0515078701587	16.7170692720556	-3.4798065615	"VCAN"	"versican"
"204664_at"	6.27436043266726e-09	2.3066235884154e-11	-25.0244012883389	16.7049830953524	-3.048994613	"ALPP"	"alkaline phosphatase, placental"
"228564_at"	6.3309599323768e-09	2.33901034538658e-11	-24.9934658980189	16.6911715527725	-2.43970526966666	"LINC01116"	"long intergenic non-protein coding RNA 1116"
"230372_at"	6.3448708628185e-09	2.35575452245479e-11	-24.9776539502335	16.6841045828704	-3.67034896866667	"HAS2"	"hyaluronan synthase 2"
"229641_at"	6.64086982981635e-09	2.47780054006865e-11	-24.8659651159435	16.6340414474661	-3.20016380366667	"CCBE1"	"collagen and calcium binding EGF domains 1"
"212472_at"	6.77370987818989e-09	2.53975404669214e-11	-24.8115329315935	16.6095503671519	-2.41704179866667	"MICAL2"	"microtubule associated monooxygenase, calponin and LIM domain containing 2"
"210511_s_at"	6.97047745053382e-09	2.6262795698399e-11	-24.7378776164838	16.5763129808316	-2.54940102433333	"INHBA"	"inhibin beta A subunit"
"200706_s_at"	7.19218876689914e-09	2.72296858664494e-11	-24.6586253867602	16.5404246058229	-2.62863353333333	"LITAF"	"lipopolysaccharide induced TNF factor"
"202411_at"	7.20489334644408e-09	2.74095622507612e-11	-24.6442190002164	16.5338868416409	-4.43108870933333	"IFI27"	"interferon alpha inducible protein 27"
"222859_s_at"	7.37501772794925e-09	2.81916544150232e-11	-24.5827522535154	16.5059439908054	-2.65616274683333	"DAPP1"	"dual adaptor of phosphotyrosine and 3-phosphoinositides 1"
"226267_at"	7.4712933817874e-09	2.86963257462342e-11	-24.5440636084269	16.4883155821886	-3.8680400535	"JDP2"	"Jun dimerization protein 2"
"204646_at"	7.48239571016538e-09	2.88758206647443e-11	-24.5304811355802	16.4821193113044	-2.817945869	"DPYD"	"dihydropyrimidine dehydrogenase"
"226912_at"	7.60252156035372e-09	2.95687786900206e-11	-24.478891401197	16.4585489413661	-2.96945254233333	"ZDHHC23"	"zinc finger DHHC-type containing 23"
"226482_s_at"	7.60252156035372e-09	2.96175051185248e-11	-24.4753133053419	16.4569120993015	-3.55803911	"TSTD1"	"thiosulfate sulfurtransferase like domain containing 1"
"227492_at"	7.78479982387129e-09	3.04699983961309e-11	-24.4137267770879	16.4286962481211	-3.19299026266667	"OCLN"	"occludin"
"230323_s_at"	7.83360605391753e-09	3.08043036413767e-11	-24.3900845851235	16.41784326529	-3.27635366666666	"TMEM45B"	"transmembrane protein 45B"
"206336_at"	7.86262273054351e-09	3.10622132564682e-11	-24.3720346843966	16.4095494497931	-3.10101316183334	"CXCL6"	"C-X-C motif chemokine ligand 6"
"211571_s_at"	7.8676220733387e-09	3.12258617268312e-11	-24.3606658597486	16.4043219944176	-2.61655035933333	"VCAN"	"versican"
"204731_at"	8.0330200621528e-09	3.20292340841209e-11	24.3057772867151	16.3790451862189	2.97871822916667	"TGFBR3"	"transforming growth factor beta receptor 3"
"201250_s_at"	8.08744099555833e-09	3.23941395158166e-11	24.2813376190367	16.367769763326	2.33049624083334	"SLC2A1"	"solute carrier family 2 member 1"
"202644_s_at"	8.11120083934687e-09	3.26376622708059e-11	-24.2651933091278	16.3603144604794	-2.38226540566667	"TNFAIP3"	"TNF alpha induced protein 3"
"1557257_at"	8.19079152684082e-09	3.31077261533026e-11	24.2343970931858	16.3460775512242	3.0658374965	"BCL10"	"B-cell CLL/lymphoma 10"
"206191_at"	8.25572977126e-09	3.35785593681124e-11	-24.2040227109986	16.3320157152556	-2.37870807933333	"ENTPD3"	"ectonucleoside triphosphate diphosphohydrolase 3"
"236741_at"	8.25572977126e-09	3.38022240415856e-11	-24.1897552591448	16.3254037436088	-2.67292221216667	"WDR72"	"WD repeat domain 72"
"229396_at"	8.25572977126e-09	3.38232001602604e-11	-24.1884224634289	16.3247858617066	-2.69834990266666	"OVOL1"	"ovo like transcriptional repressor 1"
"225685_at"	8.35826206877795e-09	3.43961402007323e-11	-24.1523615794323	16.3080535633751	-2.76186082116667	"CDC42EP3"	"CDC42 effector protein 3"
"201130_s_at"	8.60342756320286e-09	3.55624074857585e-11	-24.0809301199475	16.2748263007878	-2.562762745	"CDH1"	"cadherin 1"
"204818_at"	8.81485241273783e-09	3.65975582568173e-11	24.0196280345907	16.246222554121	2.52092049566667	"HSD17B2"	"hydroxysteroid 17-beta dehydrogenase 2"
"219140_s_at"	8.81830963616172e-09	3.67731979340626e-11	24.009413563128	16.2414484946393	2.894982071	"RBP4"	"retinol binding protein 4"
"224463_s_at"	8.83073496366587e-09	3.69865259566435e-11	-23.9970782927649	16.2356801767449	-2.49201930066667	"C11orf70"	"chromosome 11 open reading frame 70"
"229498_at"	8.92204697128889e-09	3.75321591842057e-11	-23.9658762976844	16.2210744064579	-3.49049133183333	"MBNL3"	"muscleblind like splicing regulator 3"
"204472_at"	9.32122538591718e-09	3.9381857597565e-11	23.8636525905818	16.1730735319421	2.4817292065	"GEM"	"GTP binding protein overexpressed in skeletal muscle"
"205977_s_at"	9.39430467169948e-09	4.00082527049489e-11	-23.8302118941165	16.1573209263921	-2.28633283066667	"EPHA1"	"EPH receptor A1"
"231265_at"	9.39430467169948e-09	4.0034256762798e-11	23.8288359547277	16.1566722457461	2.54396142566667	"COX7B2"	"cytochrome c oxidase subunit 7B2"
"205048_s_at"	9.42994192291619e-09	4.03585991762668e-11	-23.8117552641242	16.148616140306	-2.47924353766667	"PSPH"	"phosphoserine phosphatase"
"231766_s_at"	9.44520624139826e-09	4.06417756245778e-11	-23.7969638851474	16.1416345679318	-2.60181457966667	"COL12A1"	"collagen type XII alpha 1 chain"
"213164_at"	9.44520624139826e-09	4.07694316043894e-11	23.7903324758686	16.1385029494755	2.36372725	"SLC5A3"	"solute carrier family 5 member 3"
"1557176_a_at"	9.54257125317189e-09	4.13642320439275e-11	23.7597284424874	16.1240378450774	3.71233715833333	"C14orf37"	"chromosome 14 open reading frame 37"
"1554724_at"	9.64801527451722e-09	4.20451234717257e-11	-23.7252759209042	16.1077288180128	-2.43819637516666	"SLC6A11"	"solute carrier family 6 member 11"
"228865_at"	9.64801527451722e-09	4.21742231478668e-11	-23.7188119203244	16.1046659635889	-2.42877362066667	"C1orf116"	"chromosome 1 open reading frame 116"
"213492_at"	9.67944725753920e-09	4.24886573719142e-11	-23.7031576985312	16.097244620242	-2.57401990866667	"COL2A1"	"collagen type II alpha 1 chain"
"220698_at"	9.74455520819615e-09	4.2952680478743e-11	23.6802844098987	16.0863910252641	2.33532065383333	"LOC79160"	"uncharacterized LOC79160"
"230085_at"	9.79809781297819e-09	4.33678952124503e-11	23.6600433217381	16.0767766748535	2.70692991016667	"PDK3"	"pyruvate dehydrogenase kinase 3"
"218976_at"	1.01754144967845e-08	4.52240644301532e-11	-23.5720597826008	16.0348783738324	-2.613770827	"DNAJC12"	"DnaJ heat shock protein family (Hsp40) member C12"
"213451_x_at"	1.07079990257439e-08	4.77869549571377e-11	23.4568160714416	15.9797343270195	2.55069360216667	"TNXB///TNXA"	"tenascin XB///tenascin XA (pseudogene)"
"205751_at"	1.07229344708463e-08	4.8049729224643e-11	-23.4453810426463	15.9742462374978	-2.86227378183333	"SH3GL2"	"SH3 domain containing GRB2 like 2, endophilin A1"
"225227_at"	1.07865288348426e-08	4.85319815888666e-11	-23.4245706254974	15.9642509134619	-2.31219849983333	"SKIL"	"SKI-like proto-oncogene"
"210942_s_at"	1.09640716975984e-08	4.95313344180483e-11	23.3821515840851	15.9438462807529	2.26263369366667	"ST3GAL6"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"202409_at"	1.09726195128569e-08	4.98969077506492e-11	-23.366865898092	15.9364833946265	-2.95408795733333	"INS-IGF2///IGF2"	"INS-IGF2 readthrough///insulin like growth factor 2"
"202718_at"	1.09726195128569e-08	5.00955000047372e-11	-23.358613053243	15.9325058981703	-3.13577876533333	"IGFBP2"	"insulin like growth factor binding protein 2"
"211776_s_at"	1.09726195128569e-08	5.01720142334562e-11	23.3554428454501	15.9309775869802	2.75458700266667	"EPB41L3"	"erythrocyte membrane protein band 4.1 like 3"
